start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
25/04/2015,25/04/2015,India,IND,"Bihar, Uttar Pradesh, West Bengal, Sikkim provinces",Earthquake,Ground movement,78,560,0,0,2015-0144,--,--
12/05/2015,12/05/2015,India,IND,Bihar province,Earthquake,Ground movement,20,0,0,0,2015-0175,--,--
26/10/2015,26/10/2015,India,IND,"Administrative unit not available districts (Jammu and Kashmir province), Delhi, Punjab provinces",Earthquake,Ground movement,0,10,0,0,2015-0476,--,--
03/01/2016,03/01/2016,India,IND,"Guwahati city (Kamrup district, Assam province), East Imphal, West Imphal, Senapati, Thoubal, Bishnupur, Tamenglong districts (Manipur province)",Earthquake,Ground movement,8,10808,0,0,2016-0002,--,--
04/02/1907,04/02/1907,Indonesia,IDN,Aceh coast (North Sumatra),Earthquake,Tsunami,400,0,0,0,1907-0005,--,--
26/06/1914,26/06/1914,Indonesia,IDN,"Kepahyang, Bengkulu",Earthquake,Ground movement,20,20,0,0,1914-0022,--,--
21/01/1917,21/01/1917,Indonesia,IDN,Bali,Earthquake,Ground movement,15000,0,0,0,1917-0003,--,--
02/12/1924,02/12/1924,Indonesia,IDN,Wonosobo (Central Java),Earthquake,Ground movement,727,11250,0,0,1924-0007,--,--
01/12/1927,01/12/1927,Indonesia,IDN,"Sulawesi, Donggala",Earthquake,Ground movement,50,50,0,0,1927-0014,Tsunami/Tidal wave,--
04/08/1928,04/08/1928,Indonesia,IDN,Flores sea,Earthquake,Tsunami,128,0,0,0,1928-0012,--,--
14/05/1932,14/05/1932,Indonesia,IDN,Tondano (North Sulawesi),Earthquake,Ground movement,6,3075,0,0,1932-0009,--,--
09/09/1936,09/09/1936,Indonesia,IDN,Tapanuli (North Sumatera),Earthquake,Ground movement,17,0,0,0,1936-0011,--,--
23/08/1936,23/08/1936,Indonesia,IDN,"Banda Aceh, Lhok Sukon, Lhoksemawe",Earthquake,Ground movement,9,20,0,0,1936-0015,--,--
20/05/1938,20/05/1938,Indonesia,IDN,Tomini Gulf (Central Sulawesi),Earthquake,Ground movement,17,4710,0,0,1938-0009,Tsunami/Tidal wave,--
23/07/1943,23/07/1943,Indonesia,IDN,Jogyakarta (Central Java),Earthquake,Ground movement,213,16096,0,0,1943-0024,--,--
20/10/1958,20/10/1958,Indonesia,IDN,Malang (East Java),Earthquake,Ground movement,8,0,0,0,1958-0024,--,--
/01/1965,/01/1965,Indonesia,IDN,,Earthquake,Ground movement,40,0,0,0,1965-0093,--,--
/02/1965,/02/1965,Indonesia,IDN,,Earthquake,Ground movement,71,0,0,0,1965-0094,--,--
11/04/1967,11/04/1967,Indonesia,IDN,Tinambung (South Sulawesi),Earthquake,Ground movement,71,100,0,0,1967-0101,Tsunami/Tidal wave,--
19/02/1967,19/02/1967,Indonesia,IDN,Malang (East Java),Earthquake,Ground movement,54,8411,0,0,1967-0102,--,--
15/08/1968,15/08/1968,Indonesia,IDN,Donggala,Earthquake,Tsunami,200,0,0,0,1968-0064,--,--
23/02/1969,23/02/1969,Indonesia,IDN,Majene (Celebes Is),Earthquake,Tsunami,64,97,0,0,1969-0052,--,--
26/06/1976,26/06/1976,Indonesia,IDN,Wanena Region (Irian Jaya),Earthquake,Ground movement,420,15000,0,0,1976-0043,--,--
14/07/1976,14/07/1976,Indonesia,IDN,Bali,Earthquake,Ground movement,573,454755,195000,0,1976-0047,--,--
29/10/1976,29/10/1976,Indonesia,IDN,West Irian,Earthquake,Ground movement,133,7000,0,0,1976-0071,--,--
19/08/1977,19/08/1977,Indonesia,IDN,"Sumbaya, Lombok, Sumba (Nusa Tengarra Is.)",Earthquake,Ground movement,185,3975,1200,0,1977-0106,Tsunami/Tidal wave,--
27/08/1977,27/08/1977,Indonesia,IDN,East Timor,Earthquake,Ground movement,2,25,0,0,1977-0251,--,--
30/05/1979,30/05/1979,Indonesia,IDN,Lombok Island (Sumabxa Isl. region),Earthquake,Ground movement,34,36048,4150,0,1979-0054,--,--
18/07/1979,18/07/1979,Indonesia,IDN,Lomblen Island,Earthquake,Tsunami,539,23,0,0,1979-0066,--,--
12/09/1979,12/09/1979,Indonesia,IDN,"Yapen, Jobi (Irian Jaja)",Earthquake,Ground movement,2,5005,0,0,1979-0086,Tsunami/Tidal wave,--
02/11/1979,02/11/1979,Indonesia,IDN,West Java,Earthquake,Ground movement,26,43200,16000,0,1979-0102,--,--
15/12/1979,15/12/1979,Indonesia,IDN,Bengkulu area (South Sumatra),Earthquake,Ground movement,5,1500,0,0,1979-0114,--,--
18/12/1979,18/12/1979,Indonesia,IDN,"Bali, Lombok",Earthquake,Ground movement,32,619,0,0,1979-0115,--,--
05/09/1980,05/09/1980,Indonesia,IDN,Ternate (Moluccas),Earthquake,Ground movement,0,20000,0,0,1980-0088,--,--
16/04/1980,16/04/1980,Indonesia,IDN,Tasikmalaja (Java),Earthquake,Ground movement,0,0,0,0,1980-0258,--,--
22/01/1981,22/01/1981,Indonesia,IDN,Solo Valley (Irian Jaya),Earthquake,Ground movement,306,2682,0,0,1981-0025,"Slide (land, mud, sn",--
24/02/1982,24/02/1982,Indonesia,IDN,Sukabumi (Java),Earthquake,Ground movement,0,15000,3500,0,1982-0031,--,--
25/12/1982,25/12/1982,Indonesia,IDN,Larantuka (Flores Isl.),Earthquake,Ground movement,13,8817,1450,0,1982-0128,"Slide (land, mud, sn",Tsunami/Tidal wave
03/04/1983,03/04/1983,Indonesia,IDN,Banda Aceh (North Sumatra),Earthquake,Ground movement,0,100,1000,0,1983-0067,--,--
10/01/1984,10/01/1984,Indonesia,IDN,Mamuju (Central Sulawesi),Earthquake,Ground movement,2,89,0,0,1984-0015,--,--
27/08/1984,27/08/1984,Indonesia,IDN,Pahae Jae sub-district (North Sumatra),Earthquake,Ground movement,0,1858,1000,0,1984-0072,--,--
15/09/1985,15/09/1985,Indonesia,IDN,Paniai District (Eastern Irian Jaya),Earthquake,Ground movement,10,7,0,0,1985-0110,--,--
26/04/1987,26/04/1987,Indonesia,IDN,Tarutung (North Sumatra),Earthquake,Ground movement,2,15001,0,0,1987-0086,--,--
26/11/1987,26/11/1987,Indonesia,IDN,South Pantar Isl.(Timor),Earthquake,Ground movement,125,17100,5000,0,1987-0213,"Slide (land, mud, sn",Tsunami/Tidal wave
08/03/1989,08/03/1989,Indonesia,IDN,Molucca passage,Earthquake,Ground movement,0,5500,0,0,1989-0045,--,--
01/08/1989,01/08/1989,Indonesia,IDN,"Irian Jaya, Jayawijaya districts",Earthquake,Ground movement,120,17196,0,0,1989-0092,"Slide (land, mud, sn",--
14/07/1989,14/07/1989,Indonesia,IDN,Alor (Timor),Earthquake,Ground movement,0,197,0,0,1989-0218,--,--
18/04/1990,18/04/1990,Indonesia,IDN,Minahassa Peninsula (Sulawesi Isl.),Earthquake,Ground movement,5,7036,0,0,1990-0017,--,--
15/11/1990,15/11/1990,Indonesia,IDN,"Bangkejeren, Kutacane, Medan area (North Sumatra)",Earthquake,Ground movement,1,2172,2100,0,1990-0593,"Slide (land, mud, sn",--
06/07/1990,06/07/1990,Indonesia,IDN,"Kuningan, Majalenga, Sumedang area (Java)",Earthquake,Ground movement,0,103,0,0,1990-0702,--,--
20/06/1991,20/06/1991,Indonesia,IDN,Gorontalo area (Minahassa Peninsula),Earthquake,Ground movement,0,1000,0,0,1991-0124,--,--
04/07/1991,04/07/1991,Indonesia,IDN,"Kalabahi (Alors district, Timor)",Earthquake,Ground movement,28,16191,18000,0,1991-0165,--,--
12/12/1992,12/12/1992,Indonesia,IDN,"Sikka, East Flores, Ende, Ngada (Flores Isl.)",Earthquake,Ground movement,2500,92103,100000,0,1992-0163,Tsunami/Tidal wave,--
04/02/1992,04/02/1992,Indonesia,IDN,"Brebes area (Java, Sulawesi)",Earthquake,Ground movement,0,7501,0,0,1992-0247,--,--
21/01/1994,21/01/1994,Indonesia,IDN,(1) Irian Jaya region(2) Halmahera,Earthquake,Ground movement,7,200040,0,0,1994-0006,--,--
16/02/1994,16/02/1994,Indonesia,IDN,"Liwa, Lampung Province (South Sumatra), Balikbukit, Belalau, Sumberjaya",Earthquake,Ground movement,207,49399,170476,0,1994-0007,"Slide (land, mud, sn",--
02/06/1994,02/06/1994,Indonesia,IDN,"Purwoharjo, Sarongan, Tegaldlimo, Banyuwangi (South Java)",Earthquake,Ground movement,239,8720,2200,0,1994-0062,Tsunami/Tidal wave,--
09/10/1994,09/10/1994,Indonesia,IDN,North Maluku (Obi Isl.),Earthquake,Ground movement,1,2437,0,0,1994-0513,Tsunami/Tidal wave,--
20/11/1994,20/11/1994,Indonesia,IDN,"Maluki, Irian Jaya, North Sumatra, Denpasar",Earthquake,Ground movement,0,67,0,0,1994-0652,--,--
14/05/1995,14/05/1995,Indonesia,IDN,"Dili, Maliana, Mauraba (East Timor)",Earthquake,Ground movement,15,176,0,0,1995-0084,"Slide (land, mud, sn",Tsunami/Tidal wave
19/05/1995,19/05/1995,Indonesia,IDN,"Parigi, Palu, Poso (Sulawesi)",Earthquake,Ground movement,0,1538,0,0,1995-0089,--,--
07/10/1995,07/10/1995,Indonesia,IDN,"Airhangat, Danaukerinci, Gunungkerinci, Gunungraya, Sitinjau Laut, Sungaipenuh (Jambi province)",Earthquake,Ground movement,84,90218,0,0,1995-0252,"Slide (land, mud, sn",--
01/01/1996,01/01/1996,Indonesia,IDN,North of Palu (Sulawesi Isl),Earthquake,Ground movement,9,13000,1200,0,1996-0002,Tsunami/Tidal wave,--
17/02/1996,17/02/1996,Indonesia,IDN,Biak (Iran Jaya),Earthquake,Ground movement,166,25638,4200,0,1996-0061,Tsunami/Tidal wave,--
28/09/1997,28/09/1997,Indonesia,IDN,Parepare (city) Level 1 = Sulawesi Selatan,Earthquake,Ground movement,20,3105,1100,0,1997-0240,--,--
29/11/1998,29/11/1998,Indonesia,IDN,"Halmahera Tengah (Sula Isl., Maluku)",Earthquake,Ground movement,33,6448,200000,50000,1998-0403,--,--
28/09/1998,28/09/1998,Indonesia,IDN,Malang area (Jawa),Earthquake,Ground movement,1,500,0,0,1998-0583,--,--
21/12/1999,21/12/1999,Indonesia,IDN,"Karyasari, Pandelang District (Southwest Jakarta, Java Island)",Earthquake,Ground movement,5,16920,3900,0,1999-0568,--,--
04/05/2000,04/05/2000,Indonesia,IDN,"Totikum, Tinangkung, Liang villages (Banggai Kepulauan district, Sulawesi Tengah province), Banggai district (Sulawesi Tengah province)",Earthquake,Ground movement,45,52770,30000,0,2000-0230,Tsunami/Tidal wave,--
04/06/2000,04/06/2000,Indonesia,IDN,"Enggano island (Bengkulu Utara district, Bengkulu province)",Earthquake,Ground movement,103,204714,41000,0,2000-0293,"Slide (land, mud, sn",--
12/07/2000,12/07/2000,Indonesia,IDN,"Ciranggon village (Karawang district, Jawa Barat province)",Earthquake,Ground movement,0,4124,2000,0,2000-0449,--,--
25/10/2000,25/10/2000,Indonesia,IDN,"Pandeglang, Lebak, Serang districts (Banten province)",Earthquake,Ground movement,0,5500,0,0,2000-0761,--,--
07/06/2000,07/06/2000,Indonesia,IDN,Lahat district (Sumatera Selatan province),Earthquake,Ground movement,1,3000,0,0,2000-0762,--,--
28/06/2001,28/06/2001,Indonesia,IDN,Jawa Barat province,Earthquake,Ground movement,0,12512,0,0,2001-0546,--,--
13/02/2001,13/02/2001,Indonesia,IDN,Bengkulu province,Earthquake,Ground movement,0,0,0,0,2001-0669,--,--
15/08/2002,15/08/2002,Indonesia,IDN,Poso district (Sulawesi Tengah province),Earthquake,Ground movement,0,2548,0,0,2002-0512,--,--
10/10/2002,10/10/2002,Indonesia,IDN,"Manokwari, Ransiki, Oransbari, Prafi, Anggi, Warmare villages (Manokwari district, Papua Barat province), Bintuni village (Telukbintuni district, Papua Barat province), Windesi, Wasior villages (Telukwondama district, Papua Barat province)",Earthquake,Tsunami,8,9082,0,0,2002-0643,"Slide (land, mud, sn",Tsunami/Tidal wave
20/09/2002,20/09/2002,Indonesia,IDN,"Ransiki village (Manokwari district, Papua Barat province)",Earthquake,Ground movement,0,155,0,0,2002-0820,--,--
02/11/2002,02/11/2002,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province),Earthquake,Ground movement,3,60,0,0,2002-0822,--,--
23/01/2003,23/01/2003,Indonesia,IDN,Dompu district (Nusatenggara Barat province),Earthquake,Ground movement,0,2502,0,0,2003-0069,--,--
27/05/2003,27/05/2003,Indonesia,IDN,"Morotai island (Halmahera Utara district, Malaku Utara province)",Earthquake,Ground movement,1,247,0,0,2003-0254,--,--
11/08/2003,11/08/2003,Indonesia,IDN,"Wasile area (Halmahera Tengah district, Maluku Utara province)",Earthquake,Ground movement,0,500,0,0,2003-0414,--,--
01/01/2004,01/01/2004,Indonesia,IDN,"Kota Mataram, Lombok Barat districts (Nusatenggara Barat), Klungkung, Karangasem districts (Bali province)",Earthquake,Ground movement,1,30040,12000,0,2004-0001,--,--
05/02/2004,05/02/2004,Indonesia,IDN,Nabire district (Papua province),Earthquake,Ground movement,37,14072,1000,41,2004-0040,Fire,--
16/02/2004,16/02/2004,Indonesia,IDN,Kota Padangpanjang district (Sumatera Barat province),Earthquake,Ground movement,5,507,0,0,2004-0088,--,--
11/11/2004,11/11/2004,Indonesia,IDN,Alor district (Nusatenggara Timur province),Earthquake,Ground movement,33,83381,0,0,2004-0562,"Slide (land, mud, sn",--
26/11/2004,26/11/2004,Indonesia,IDN,Nabire district (Papua province),Earthquake,Ground movement,32,12833,55000,0,2004-0607,Fire,--
26/12/2004,26/12/2004,Indonesia,IDN,"Nangroe Aceh Darussalam, Sumatera Utara provinces",Earthquake,Tsunami,165708,532898,4451600,225000,2004-0659,Tsunami/Tidal wave,--
23/01/2005,23/01/2005,Indonesia,IDN,Kota Palu district (Sulawesi Tengah province),Earthquake,Ground movement,1,684,0,0,2005-0031,--,--
28/03/2005,28/03/2005,Indonesia,IDN,"Simeulue, Aceh Singkil districts (Nangroe Aceh Darussalam province) Nias, Nias Selatan districts (Sumatera Utara province)",Earthquake,Ground movement,915,105313,0,0,2005-0160,Tsunami/Tidal wave,--
14/03/2006,14/03/2006,Indonesia,IDN,"Pela, Batu Junku, Waimarot, Wailawa, Waimoly villages (Bata Bual sub-district,Buru district, Maluku Utara province)",Earthquake,Tsunami,3,1202,0,0,2006-0231,Tsunami/Tidal wave,--
26/05/2006,26/05/2006,Indonesia,IDN,"Kulonprogo, Sleman, Kota Yogyakarta, Gunungkidul, Bantul districts (Daerah Istimewa Yogyakarta province), Purworejo, Kota Klaten, Magelang, Klaten, Boyolali districts (Jawa Tengah province)",Earthquake,Ground movement,5778,3177923,3100000,40000,2006-0279,--,--
17/07/2006,17/07/2006,Indonesia,IDN,"Tasikmalaya, Kota Tasikmalaya, Ciamis, Sukabumi, kota Sukabumi, Garut districts (Jawa Barat province), Cilacap, Kebumen, Banyumas districts (Jawa Tengah province), Gunungkidul, Bantul district (Daerah Istimewa Yogyakarta province)",Earthquake,Tsunami,802,35543,55000,1000,2006-0372,--,--
17/12/2006,17/12/2006,Indonesia,IDN,"Muara Sipongi area (Mandailingnatal district, Sumatera Utara province)",Earthquake,Ground movement,8,1200,0,0,2006-0678,"Slide (land, mud, sn",--
01/12/2006,01/12/2006,Indonesia,IDN,Bima district (Nusatenggara Barat province),Earthquake,Ground movement,1,114,0,0,2006-0705,--,--
06/03/2007,06/03/2007,Indonesia,IDN,"Tanahdatar, Solok, Kota Solok, Padangpariaman, Kota Padangpanjang, Kota Payakumbuh, Kota Bukitinggi, Agam, Limapuluhkoto, Kota Pariaman districts (Sumatera Barat province)",Earthquake,Ground movement,67,137660,200000,5000,2007-0087,--,--
12/09/2007,12/09/2007,Indonesia,IDN,"Bengkulu, Jambi, Riau, Sumatera Barat provinces",Earthquake,Ground movement,25,459567,500000,0,2007-0440,Tsunami/Tidal wave,--
09/09/2007,09/09/2007,Indonesia,IDN,Situbondo district (Java Timur province),Earthquake,Ground movement,0,469,0,0,2007-0485,--,--
25/11/2007,25/11/2007,Indonesia,IDN,Sumbawa district (Nusatengarra Barat province),Earthquake,Ground movement,3,21800,0,0,2007-0565,--,--
20/02/2008,20/02/2008,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province) ,Earthquake,Ground movement,3,25,0,0,2008-0071,--,--
09/09/2008,09/09/2008,Indonesia,IDN,"Jarai village (Lahat district, Sumatra Selatan province)",Earthquake,Ground movement,2,625,0,0,2008-0403,--,--
16/11/2008,16/11/2008,Indonesia,IDN,Buol district (Sulawesi Tengah province) Gorontalo province,Earthquake,Ground movement,6,10077,0,0,2008-0536,--,--
03/01/2009,03/01/2009,Indonesia,IDN,"Manokwari , Sorong districts (Papua Barat province)",Earthquake,Ground movement,5,4250,10000,0,2009-0001,--,--
11/02/2009,11/02/2009,Indonesia,IDN,Kepulauan-talaud district (Sulawesi Utara province),Earthquake,Ground movement,0,3049,9000,0,2009-0112,--,--
02/09/2009,02/09/2009,Indonesia,IDN,"Cianjur, Bandung, Kota Bandung, Garut, Tasikmalaya, Kota Tasilmalaya, Sukabumi, Kota Bogor, Bogor, Ciamis, Sumedang, Kuningan, Kota Banjar, Purwakarta, Kota Cimahi, Kota Sukabumi districts (Jawa Barat province), Cilacap district (Jawa Tengah province), Dki Jakarta province",Earthquake,Ground movement,128,339792,160000,0,2009-0354,"Slide (land, mud, sn",--
30/09/2009,30/09/2009,Indonesia,IDN,"Agam, Kepulauan Mentawai, Kota Bukitinggi, Kota Padang, Kota Padangpanjang, Kota Pariaman, Kota Pasaman, Kota Pasaman Barat, Kota Payakumbuh, Kota Sawahlunto, Kota Solok, Limapuluhkoto, Padangpariaman, Solok, Solok Selatan, Pesisir Selatan, Sawahlunto/sijunjung, Tanahdatar districts (Sumatera Barat province), Keranci, Merangin districts (Jambi province)",Earthquake,Ground movement,1195,2501798,2200000,100000,2009-0421,"Slide (land, mud, sn",Tsunami/Tidal wave
08/11/2009,08/11/2009,Indonesia,IDN,"Raba village (Kota Bima district, Nusatenggara Barat province)",Earthquake,Ground movement,2,1510,2430,0,2009-0479,--,--
16/06/2010,16/06/2010,Indonesia,IDN,Yapen district (Papua province),Earthquake,Ground movement,17,4600,0,0,2010-0238,"Slide (land, mud, sn",--
25/10/2010,25/10/2010,Indonesia,IDN,Kepulauan Mentawai district (Sumatera Barat province),Earthquake,Tsunami,530,11864,0,0,2010-0563,Tsunami/Tidal wave,--
11/03/2011,11/03/2011,Indonesia,IDN,"Holtekamp beach (Muara Tami area, Kota Jayapura district, Papua province)",Earthquake,Tsunami,1,95,0,0,2011-0082,Tsunami/Tidal wave,--
05/09/2011,05/09/2011,Indonesia,IDN,"Subulussalam city (Aceh Singkil district, Nangroe Aceh Darussalam province)",Earthquake,Ground movement,10,0,5850,0,2011-0389,--,--
11/04/2012,11/04/2012,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province),Earthquake,Ground movement,7,107,0,0,2012-0097,--,--
18/08/2012,18/08/2012,Indonesia,IDN,"Lindu village (Sigi area, Donggala district, Sulawesi Tengah province) ",Earthquake,Ground movement,6,7883,0,0,2012-0398,--,--
22/01/2013,22/01/2013,Indonesia,IDN,Nangroe Aceh Darussalam province,Earthquake,Ground movement,1,515,0,0,2013-0020,--,--
02/07/2013,02/07/2013,Indonesia,IDN,"Aceh Tengah, Bener Meriah districts (Nangroe Aceh Darussalam province)",Earthquake,Ground movement,48,55935,130000,0,2013-0235,"Slide (land, mud, sn",--
22/10/2013,22/10/2013,Indonesia,IDN,Nangroe Aceh Darussalam province,Earthquake,Ground movement,1,2738,0,0,2013-0436,--,--
24/09/2015,24/09/2015,Indonesia,IDN,Sorong district (Papua Barat province),Earthquake,Ground movement,0,12247,0,0,2015-0415,--,--
16/01/2016,16/01/2016,Indonesia,IDN,"Maluku, Maluku Utara provinces",Earthquake,Ground movement,0,368,0,0,2016-0019,--,--
01/08/2016,01/08/2016,Indonesia,IDN,Dompu district (Nusatenggara Barat Province),Earthquake,Ground movement,0,3410,0,0,2016-0458,--,--
07/12/2016,07/12/2016,Indonesia,IDN,"Pidie Jaya district (Nangroe Aceh Darussalam province, Sumatra Isl.)",Earthquake,Ground movement,100,152138,0,0,2016-0475,--,--
23/01/1909,23/01/1909,Iran (Islamic Republic of),IRN,Boroujerd,Earthquake,Ground movement,5000,0,0,0,1909-0007,--,--
01/05/1929,01/05/1929,Iran (Islamic Republic of),IRN,Beinin,Earthquake,Ground movement,3300,1121,0,0,1929-0012,--,--
06/05/1930,06/05/1930,Iran (Islamic Republic of),IRN,,Earthquake,Ground movement,2500,0,0,0,1930-0025,--,--
//1947,//1947,Iran (Islamic Republic of),IRN,Khuracan,Earthquake,Ground movement,400,0,0,0,1947-0001,--,--
05/10/1948,05/10/1948,Iran (Islamic Republic of),IRN,Ashkhabad,Earthquake,Ground movement,200,6000,0,0,1948-0001,--,--
12/02/1953,12/02/1953,Iran (Islamic Republic of),IRN,Turud,Earthquake,Ground movement,1000,0,0,0,1953-0009,--,--
03/11/1956,03/11/1956,Iran (Islamic Republic of),IRN,Laristan,Earthquake,Ground movement,350,0,0,0,1956-0002,--,--
02/07/1957,02/07/1957,Iran (Islamic Republic of),IRN,Caspian Shores,Earthquake,Ground movement,2500,10000,0,0,1957-0008,--,--
13/12/1957,13/12/1957,Iran (Islamic Republic of),IRN,Western Iran,Earthquake,Ground movement,3000,5000,0,0,1957-0013,--,--
23/04/1957,23/04/1957,Iran (Islamic Republic of),IRN,Keyur Mesqal,Earthquake,Ground movement,44,0,0,0,1957-0027,Flood,--
16/08/1958,16/08/1958,Iran (Islamic Republic of),IRN,"Teheran, Western Iran",Earthquake,Ground movement,191,984,0,0,1958-0001,--,--
24/04/1960,24/04/1960,Iran (Islamic Republic of),IRN,"Lar, Gerash",Earthquake,Ground movement,480,0,0,0,1960-0002,--,--
/06/1961,/06/1961,Iran (Islamic Republic of),IRN,,Earthquake,Ground movement,60,0,0,0,1961-0047,--,--
/09/1962,/09/1962,Iran (Islamic Republic of),IRN,Qazvin,Earthquake,Ground movement,12000,103000,30000,0,1962-0006,--,--
29/04/1968,29/04/1968,Iran (Islamic Republic of),IRN,"Azarbaijan, Maku",Earthquake,Ground movement,38,5100,1000,0,1968-0042,--,--
31/08/1968,31/08/1968,Iran (Islamic Republic of),IRN,Khorasan province,Earthquake,Ground movement,10000,79050,35000,0,1968-0068,--,--
03/01/1969,03/01/1969,Iran (Islamic Republic of),IRN,Khurasan province,Earthquake,Ground movement,50,48300,0,0,1969-0046,--,--
