affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
200,30/07/2014,151,88.41546830000001,0,22.5840276,30/07/2014,4,2,2
205,12/04/2000,14,-78.5808787,0,-0.2844431,12/04/2000,3,2,2
206,27/08/2010,13,34.0305521,0,38.3752886,27/08/2010,3,2,2
215,27/05/2012,20,128.1920391,0,-3.6938659,24/05/2012,3,2,2
262,30/08/1996,50,101.2333219,0,4.3656413,30/08/1996,4,2,2
300,29/12/1996,0,44.53586,0,40.1600172,29/12/1996,1,2,2
300,13/11/2015,38,103.798803,0,25.501564,13/11/2015,3,2,2
308,01/08/2001,34,-69.4415812,0,44.53182169999999,01/08/2001,3,2,2
310,30/10/2001,0,114.0160447,0,4.450856,30/10/2001,1,2,2
330,/03/1999,0,26.7016107,0,48.2405023,/03/1999,1,2,2
348,18/05/2015,93,-74.6622952,0,5.470148399999999,17/05/2015,4,2,2
350,25/01/2014,24,-58.5951156,0,-34.6188224,25/01/2014,3,2,2
366,09/03/1986,40,-74.9375742,0,-14.833938,09/03/1986,3,2,2
380,12/01/1954,200,9.834679699999999,0,47.2233711,12/01/1954,4,2,2
385,09/01/1987,25,-74.35204019999999,0,-13.5850309,09/01/1987,3,2,2
400,02/10/2014,7,80.0640236,0,6.2421922,02/10/2014,2,3,2
400,20/07/2009,16,131.4727216,0,34.1762073,20/07/2009,3,3,2
400,25/12/1999,22,-74.82718299999999,0,4.3970793,25/12/1999,3,3,2
407,27/08/2014,8,121.3591692,0,31.2103443,27/08/2014,2,3,2
474,13/09/2002,68,-91.14264879999999,0,14.6335883,13/09/2002,4,3,2
500,22/12/1998,0,-149.5782792,0,-17.5634178,22/12/1998,1,3,2
500,14/08/2010,32,121.4357646,0,31.3454467,14/08/2010,3,3,2
534,10/06/1995,85,83.6463404,0,28.2324054,10/06/1995,4,3,2
593,07/02/2009,0,-74.18241809999999,0,4.5867679,07/02/2009,1,3,2
600,23/10/2001,0,98.70336429999999,0,3.5712031,23/10/2001,1,3,2
600,01/08/2003,0,152.4390364,0,-3.6703968,01/08/2003,1,3,2
600,10/11/2001,9,41.042782,0,41.100411,10/11/2001,2,3,2
600,18/01/1991,24,-42.55395619999999,0,-19.4595141,10/01/1991,3,3,2
620,23/06/1988,64,32.9226369,0,39.9568732,23/06/1988,4,3,2
696,25/12/1993,15,-0.6414379,0,35.6943605,25/12/1993,3,3,2
779,19/03/2003,35,-75.5251432,0,5.0836435,19/03/2003,3,3,2
