affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,05/04/1993,0,-84.1740016,0,30.8740478,05/04/1993,1,1,1
0,19/04/1993,0,-94.96831809999999,0,33.1310626,19/04/1993,1,1,1
0,29/04/1993,0,-94.96831809999999,0,33.1310626,28/04/1993,1,1,1
0,/05/1993,0,-94.96831809999999,0,33.1310626,/05/1993,1,1,1
0,02/06/1993,0,-97.5135209,0,35.4362426,02/06/1993,1,1,1
0,28/07/1993,0,-80.7250597,0,40.0528585,28/07/1993,1,1,1
0,04/08/1993,0,-97.3381198,0,37.7354819,04/08/1993,1,1,1
0,21/09/1993,0,-95.95024869999999,0,38.4341629,21/09/1993,1,1,1
0,12/10/1993,0,-93.4069605,0,45.0111155,12/10/1993,1,1,1
0,07/10/1994,0,-104.898685,0,39.7570814,07/10/1994,1,1,1
0,20/10/1996,0,-76.8468826,0,40.280152,20/10/1996,1,1,1
0,27/02/1997,0,-73.989116,0,40.745691,27/02/1997,1,1,1
0,13/03/1997,0,-93.27753949999999,0,44.9519369,13/03/1997,1,1,1
0,23/03/1997,0,-86.1563177,0,39.8065331,23/03/1997,1,1,1
0,31/03/1997,0,-76.8468826,0,40.280152,31/03/1997,1,1,1
0,30/04/1997,0,-77.46042,0,37.5139295,30/04/1997,1,1,1
0,20/06/1997,0,-96.4139932,0,42.46351809999999,20/06/1997,1,1,1
0,24/07/1997,0,-90.5329725,0,30.05090629999999,18/07/1997,1,1,1
0,05/12/1997,0,-81.3969542,0,28.5136699,05/12/1997,1,1,1
0,23/05/2000,0,-85.824725,0,40.2770366,23/05/2000,1,1,1
0,20/11/2000,0,-93.7353337,0,45.11049480000001,20/11/2000,1,1,1
0,26/12/2010,0,-79.84557060000002,0,40.3336773,26/12/2010,1,1,1
0,18/01/1972,0,168.3194985,0,-17.6999984,18/01/1972,1,1,1
0,17/04/1972,0,168.3194985,0,-17.6999984,17/04/1972,1,1,1
0,05/03/1975,0,168.5515339,0,-16.8910066,05/03/1975,1,1,1
0,20/01/1977,0,168.3194985,0,-17.6999984,20/01/1977,1,1,1
0,11/02/1981,0,168.2857847,0,-17.7827712,11/02/1981,1,1,1
0,24/06/2011,0,105.901666,0,21.0360923,19/06/2011,1,1,1
0,15/09/2004,0,-64.952942,0,18.318219,15/09/2004,1,1,1
0,05/02/1965,0,-78.0072083,0,34.7370524,05/02/1965,1,1,1
0,29/01/1966,0,-78.0072083,0,34.7370524,29/01/1966,1,1,1
0,09/01/2003,1,151.5578908,0,-33.1947491,09/01/2003,2,1,1
0,21/03/2010,1,146.0630818,0,-34.29087680000001,21/03/2010,2,1,1
0,08/09/2004,1,-82.64828090000002,0,27.7435096,25/08/2004,2,1,1
0,24/10/2012,1,-82.64828090000002,0,27.7435096,24/10/2012,2,1,1
0,29/08/2011,1,-66.7275068,0,45.93475129999999,28/08/2011,2,1,1
0,27/10/2002,1,9.9747,0,57.024065,27/10/2002,2,1,1
0,28/10/2013,1,11.3619283,0,55.4209363,27/10/2013,2,1,1
0,07/12/2013,1,11.3619283,0,55.4209363,07/12/2013,2,1,1
0,25/09/2010,1,-89.8410834,0,13.9278814,25/09/2010,2,1,1
0,01/03/2001,1,178.2394248,0,-17.3586986,01/03/2001,2,1,1
0,22/01/1992,1,2.1751967,0,43.0794485,22/01/1992,2,1,1
0,26/01/2007,1,0.1566289,0,45.6490368,23/01/2007,2,1,1
0,28/10/2013,1,-0.3486925,0,49.1785931,27/10/2013,2,1,1
0,25/12/2013,1,7.184687099999999,0,43.7389102,23/12/2013,2,1,1
0,14/02/2014,1,-6.180611,0,53.2982612,12/02/2014,2,1,1
0,06/12/2015,1,-6.9678905,0,54.25037349999999,06/12/2015,2,1,1
0,/03/2006,1,11.0446943,0,46.3526512,/03/2006,2,1,1
0,02/11/2007,1,-76.97324370000001,0,17.9977264,28/10/2007,2,1,1
0,24/08/2008,1,-76.8112819,0,18.0196266,18/08/2008,2,1,1
0,03/08/2011,1,-61.05138819999999,0,14.6415738,03/08/2011,2,1,1
0,20/03/1986,1,85.32440249999999,0,27.6843851,20/03/1986,2,1,1
0,04/03/1955,1,-81.1431549,0,37.830846,04/03/1955,2,1,1
0,16/02/2014,1,-16.9122145,0,32.8063085,15/02/2014,2,1,1
0,17/12/2007,1,-66.07369779999999,0,18.4535397,11/12/2007,2,1,1
0,05/01/2004,1,-172.1777577,0,-13.6661581,05/01/2004,2,1,1
0,15/02/1990,1,-1.3293469,0,38.4764095,13/02/1990,2,1,1
0,27/10/2002,1,15.6052216,0,56.18650299999999,27/10/2002,2,1,1
0,/03/2006,1,7.4481648,0,47.0879422,/03/2006,2,1,1
0,23/09/2008,1,120.5562768,0,24.0806905,23/09/2008,2,1,1
0,27/10/2002,1,15.6052216,0,56.18650299999999,27/10/2002,2,1,1
0,/03/2006,1,7.4481648,0,47.0879422,/03/2006,2,1,1
